isofile,isoprotein,isopep,mw,isoz_charge,tim,chisq,symb,mz,B,OFF,GW,AMP_U,AMP_L,AMP_S,avg_wr1A,avg_wr2A,avg_wr3A,avg_wr4A,avavg_wr6A,avg_wr7A,avg_wr8A,avg_wr9A,avg_wr10A,avg_wr11A,avg_wr12A,avg_wr13A,avg_wr14A,avg_wr15A,avg_wr16A,avg_wr17A,avg_wr18A,avg_wr19A,avg_wr20A,avg_wr21A,avg_wr1B,avg_wr2B,avg_wr3B,avg_wr4B,avavg_wr6B,avg_wr7B,avg_wr8B,avg_wr9B,avg_wr10B,avg_wr11B,avg_wr12B,avg_wr13B,avg_wr14B,avg_wr15B,avg_wr16B,avg_wr17B,avg_wr18B,avg_wr19B,avg_wr20B,avg_wr21B,avg_wr1C,avg_wr2C,avg_wr3C,avg_wr4C,avavg_wr6C,avg_wr7C,avg_wr8C,avg_wr9C,avg_wr10C,avg_wr11C,avg_wr12C,avg_wr13C,avg_wr14C,avg_wr15C,avg_wr16C,avg_wr17C,avg_wr18C,avg_wr19C,avg_wr20C,avg_wr21C,avg_wr1D,avg_wr2D,avg_wr3D,avg_wr4D,avavg_wr6D,avg_wr7D,avg_wr8D,avg_wr9D,avg_wr10D,avg_wr11D,avg_wr12D,avg_wr13D,avg_wr14D,avg_wr15D,avg_wr16D,avg_wr17D,avg_wr18D,avg_wr19D,avg_wr20D,avg_wr21D,avg_wr1E,avg_wr2E,avg_wr3E,avg_wr4E,avavg_wr6E,avg_wr7E,avg_wr8E,avg_wr9E,avg_wr10E,avg_wr11E,avg_wr12E,avg_wr13E,avg_wr14E,avg_wr15E,avg_wr16E,avg_wr17E,avg_wr18E,avg_wr19E,avg_wr20E,avg_wr21E,isoid,ailid_n14,ailid_n15,rt_n14,rt_n15,mz_n14,mz_n15,abundance_n14,abundance_n15,ailcharge,pks_multimer_n14,pks_multimer_n15,pks_ailiontype_n14,pks_ailiontype_n15,pks_featureid_n14,pks_featureid_n15,matchmode,ppm_n14,ppm_n15,sampleid,digestionid,digestpepid,n14mass,n15mass,protein,startres,endres,iontype,charge,missed,seq,mod,n14prox,n15prox,seqmod,file,comment,frac_lab,display_flag
msuPulseA_peaks/BSubL19_66_75_0_369.877294362183_38.771,Su,KISYGVGVER,1109.632, 3,66 , 0.63044E+02,19,  75.000, 0.25214E+03, 0.49517E-01, 0.24892E-02, 0.65346E+01, 0.64710E+00, 0.11131E+01, 0.34908E-02, 0.34908E-02, 0.27221E+02, 0.58480E+01, 0.58480E+01, 0.61221E+05, 0.14341E-03, 0.14341E-03, 0.66280E+00, 0.18708E+00, 0.37784E+03, 0.57084E-02, 0.13763E-02, 0.29102E+01, 0.39812E-04, 0.25248E-03, 0.56784E+00, 0.61477E-05, 0.24644E-03, 0.55975E+00, 0.58529E-05, 0.50501E-03, 0.50501E-03, 0.39381E+01, 0.84603E+00, 0.84603E+00, 0.88568E+04, 0.20748E-04, 0.20748E-04, 0.95888E-01, 0.27066E-01, 0.54662E+02, 0.82584E-03, 0.19911E-03, 0.42102E+00, 0.57596E-05, 0.36527E-04, 0.82149E-01, 0.88939E-06, 0.35653E-04, 0.80979E-01, 0.84674E-06, 0.17827E+00, 0.17827E+00, 0.13901E+04, 0.29865E+03, 0.29865E+03, 0.31265E+07, 0.73240E-02, 0.73240E-02, 0.33849E+02, 0.95542E+01, 0.19296E+05, 0.29152E+00, 0.70285E-01, 0.14862E+03, 0.20331E-02, 0.12894E-01, 0.28999E+02, 0.31395E-03, 0.12586E-01, 0.28586E+02, 0.29890E-03, 0.40416E-05, 0.40416E-05, 0.31517E-01, 0.67708E-02, 0.67708E-02, 0.70882E+02, 0.16605E-06, 0.16605E-06, 0.76740E-03, 0.21661E-03, 0.43746E+00, 0.66092E-05, 0.15935E-05, 0.33695E-02, 0.46094E-07, 0.29232E-06, 0.65744E-03, 0.71178E-08, 0.28534E-06, 0.64808E-03, 0.67765E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,321,944,3090,38.783,38.759,369.8653,374.5180,200.98,36.75,3,1,1,M+3H,M+3H,339,1317,0,-32.4,-32.4,0,2681,2580,369.877294362183,374.530123864717,BSubL19,66,75,M+3H,3,1,KISYGVGVER,---------,0.005203,0.004340,KISYGVGVER,msuPulseA_peaks/BSubL19_66_75_0_369.877294362183_38.771.txt,,0.0901040143698567,1
msuPulseA_peaks/BSubL19_66_75_0_554.31202902724_38.771,Su,KISYGVGVER,1108.624, 2,66 , 0.88203E+01,19,  75.000, 0.10686E+03, 0.50498E-01, 0.29306E-02, 0.24677E+01, 0.30674E+00, 0.43427E+00, 0.34566E-02, 0.34566E-02, 0.71111E+01, 0.20418E+01, 0.20418E+01, 0.61610E+04, 0.22712E-03, 0.22712E-03, 0.30045E+00, 0.10004E+00, 0.76371E+02, 0.50939E-02, 0.11890E-02, 0.99444E+00, 0.54551E-04, 0.16440E-03, 0.14244E+00, 0.69461E-05, 0.15728E-03, 0.13915E+00, 0.64260E-05, 0.48134E-03, 0.48134E-03, 0.99024E+00, 0.28432E+00, 0.28432E+00, 0.85792E+03, 0.31627E-04, 0.31627E-04, 0.41838E-01, 0.13931E-01, 0.10635E+02, 0.70934E-03, 0.16558E-03, 0.13848E+00, 0.75964E-05, 0.22893E-04, 0.19834E-01, 0.96725E-06, 0.21901E-04, 0.19377E-01, 0.89482E-06, 0.20842E+00, 0.20842E+00, 0.42877E+03, 0.12311E+03, 0.12311E+03, 0.37148E+06, 0.13695E-01, 0.13695E-01, 0.18116E+02, 0.60320E+01, 0.46049E+04, 0.30714E+00, 0.71694E-01, 0.59961E+02, 0.32892E-02, 0.99128E-02, 0.85883E+01, 0.41882E-03, 0.94831E-02, 0.83904E+01, 0.38746E-03, 0.13168E-04, 0.13168E-04, 0.27090E-01, 0.77782E-02, 0.77782E-02, 0.23471E+02, 0.86524E-06, 0.86524E-06, 0.11446E-02, 0.38111E-03, 0.29094E+00, 0.19406E-04, 0.45297E-05, 0.37884E-02, 0.20782E-06, 0.62630E-06, 0.54262E-03, 0.26462E-07, 0.59915E-06, 0.53011E-03, 0.24480E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,322,945,3091,38.783,38.759,554.2937,561.2738,80.76,13.20,2,1,1,M+2H,M+2H,339,1317,0,-33.1,-31.1,0,8364,2580,554.31202902724,561.29127328104,BSubL19,66,75,M+2H,2,1,KISYGVGVER,---------,0.007805,0.006510,KISYGVGVER,msuPulseA_peaks/BSubL19_66_75_0_554.31202902724_38.771.txt,,0.110559247992388,1
msuPulseA_peaks/BSubL19_76_83_0_309.508542370953_35.4535,Su,TFPVHTPK, 928.526, 3,76 , 0.29087E+03,19,  83.000, 0.32886E+03, 0.40558E-01, 0.27264E-02, 0.92066E+01, 0.70839E+00, 0.24740E+01, 0.49444E-02, 0.49444E-02, 0.75944E+02, 0.17562E+02, 0.17562E+02, 0.44206E+06, 0.13213E-03, 0.13213E-03, 0.11330E+01, 0.40086E+00, 0.20216E+04, 0.73164E-02, 0.23697E-02, 0.11333E+02, 0.42048E-04, 0.45841E-03, 0.26684E+01, 0.68388E-05, 0.45095E-03, 0.26484E+01, 0.66006E-05, 0.75497E-03, 0.75497E-03, 0.11596E+02, 0.26816E+01, 0.26816E+01, 0.67500E+05, 0.20175E-04, 0.20175E-04, 0.17300E+00, 0.61208E-01, 0.30869E+03, 0.11172E-02, 0.36183E-03, 0.17305E+01, 0.64204E-05, 0.69997E-04, 0.40744E+00, 0.10442E-05, 0.68857E-04, 0.40439E+00, 0.10079E-05, 0.24310E+00, 0.24310E+00, 0.37340E+04, 0.86348E+03, 0.86348E+03, 0.21735E+08, 0.64964E-02, 0.64964E-02, 0.55705E+02, 0.19709E+02, 0.99398E+05, 0.35973E+00, 0.11651E+00, 0.55721E+03, 0.20674E-02, 0.22539E-01, 0.13120E+03, 0.33624E-03, 0.22172E-01, 0.13021E+03, 0.32453E-03, 0.35868E-05, 0.35868E-05, 0.55091E-01, 0.12740E-01, 0.12740E-01, 0.32068E+03, 0.95848E-07, 0.95848E-07, 0.82188E-03, 0.29079E-03, 0.14665E+01, 0.53075E-05, 0.17190E-05, 0.82211E-02, 0.30502E-07, 0.33254E-06, 0.19357E-02, 0.49610E-08, 0.32713E-06, 0.19212E-02, 0.47882E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,324,217,994,35.412,35.495,309.4984,313.1617,737.33,183.04,3,1,1,M+3H,M+3H,73,360,0,-32.8,-8.4,0,416,416,309.508542370953,313.164336980087,BSubL19,76,83,M+3H,3,0,TFPVHTPK,-------,0.012129,0.010114,TFPVHTPK,msuPulseA_peaks/BSubL19_76_83_0_309.508542370953_35.4535.txt,,0.0714463655535709,1
msuPulseA_peaks/BSubL19_87_91_0_308.19540533126_27.7635,Su,IEVVR, 616.391, 2,87 , 0.26478E+04,19,  91.000, 0.43155E+03, 0.28141E-01, 0.39874E-02, 0.29813E+02, 0.12960E+01, 0.49531E+01, 0.24762E-02, 0.24762E-02, 0.14881E+03, 0.41386E+02, 0.41386E+02, 0.27584E+07, 0.40387E-04, 0.40387E-04, 0.12318E+01, 0.32624E+00, 0.58852E+04, 0.33501E-02, 0.81538E-03, 0.14181E+02, 0.84756E-05, 0.23257E-03, 0.43112E+01, 0.19252E-05, 0.23057E-03, 0.42718E+01, 0.18897E-05, 0.51391E-03, 0.51391E-03, 0.30883E+02, 0.85891E+01, 0.85891E+01, 0.57247E+06, 0.83819E-05, 0.83819E-05, 0.25564E+00, 0.67707E-01, 0.12214E+04, 0.69526E-03, 0.16922E-03, 0.29431E+01, 0.17590E-05, 0.48267E-04, 0.89473E+00, 0.39955E-06, 0.47852E-04, 0.88657E+00, 0.39218E-06, 0.19117E+00, 0.19117E+00, 0.11488E+05, 0.31952E+04, 0.31952E+04, 0.21296E+09, 0.31181E-02, 0.31181E-02, 0.95099E+02, 0.25187E+02, 0.45436E+06, 0.25864E+00, 0.62950E-01, 0.10948E+04, 0.65435E-03, 0.17955E-01, 0.33284E+03, 0.14863E-03, 0.17801E-01, 0.32980E+03, 0.14589E-03, 0.61349E-06, 0.61349E-06, 0.36867E-01, 0.10253E-01, 0.10253E-01, 0.68340E+03, 0.10006E-07, 0.10006E-07, 0.30518E-03, 0.80827E-04, 0.14581E+01, 0.82998E-06, 0.20201E-06, 0.35134E-02, 0.20998E-08, 0.57620E-07, 0.10681E-02, 0.47697E-09, 0.57124E-07, 0.10584E-02, 0.46818E-09,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,325,87,1214,27.774,27.753,308.1855,312.1736,1603.93,275.17,2,1,1,M+2H,M+2H,28,444,0,-32.1,-31.9,0,359,359,308.19540533126,312.18354490486,BSubL19,87,91,M+2H,2,0,IEVVR,----,0.005617,0.006510,IEVVR,msuPulseA_peaks/BSubL19_87_91_0_308.19540533126_27.7635.txt,,0.0416599697836639,1
msuPulseA_peaks/BSubL19_87_91_0_615.38298563045_27.7635,Su,IEVVR, 615.383, 1,87 , 0.11984E+02,19,  91.000, 0.57864E+02, 0.27728E-01, 0.56555E-02, 0.26718E+01, 0.19775E+00, 0.47280E+00, 0.20735E-02, 0.20735E-02, 0.10055E+02, 0.20793E+01, 0.20793E+01, 0.18247E+05, 0.13523E-03, 0.13523E-03, 0.28095E+00, 0.86162E-01, 0.14253E+03, 0.30926E-02, 0.80260E-03, 0.13492E+01, 0.26282E-04, 0.17436E-03, 0.31640E+00, 0.48718E-05, 0.17246E-03, 0.31521E+00, 0.47242E-05, 0.39691E-03, 0.39691E-03, 0.19247E+01, 0.39803E+00, 0.39803E+00, 0.34928E+04, 0.25885E-04, 0.25885E-04, 0.53780E-01, 0.16493E-01, 0.27283E+02, 0.59199E-03, 0.15363E-03, 0.25826E+00, 0.50309E-05, 0.33376E-04, 0.60566E-01, 0.93257E-06, 0.33012E-04, 0.60337E-01, 0.90431E-06, 0.20877E+00, 0.20877E+00, 0.10124E+04, 0.20936E+03, 0.20936E+03, 0.18372E+07, 0.13615E-01, 0.13615E-01, 0.28288E+02, 0.86754E+01, 0.14351E+05, 0.31139E+00, 0.80811E-01, 0.13585E+03, 0.26462E-02, 0.17556E-01, 0.31858E+02, 0.49053E-03, 0.17364E-01, 0.31737E+02, 0.47567E-03, 0.80015E-05, 0.80015E-05, 0.38802E-01, 0.80241E-02, 0.80241E-02, 0.70412E+02, 0.52183E-06, 0.52183E-06, 0.10842E-02, 0.33249E-03, 0.55002E+00, 0.11934E-04, 0.30972E-05, 0.52065E-02, 0.10142E-06, 0.67285E-06, 0.12210E-02, 0.18800E-07, 0.66551E-06, 0.12164E-02, 0.18230E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,326,88,1215,27.774,27.753,615.3627,623.3389,141.31,23.90,1,1,1,M+H,M+H,28,444,0,-33.0,-32.7,0,9877,359,615.38298563045,623.35926477765,BSubL19,87,91,M+H,1,0,IEVVR,----,0.011233,0.013019,IEVVR,msuPulseA_peaks/BSubL19_87_91_0_615.38298563045_27.7635.txt,,0.0689132442369012,1
msuPulseA_peaks/BSubL19_100_104_0_364.2110553954_52.577,Su,LYYLR, 728.422, 2,100, 0.33961E+03,19, 104.000, 0.26095E+03, 0.33566E-01, 0.37200E-02, 0.12838E+02, 0.55653E+00, 0.21411E+01, 0.24437E-02, 0.24437E-02, 0.61767E+02, 0.12998E+02, 0.12998E+02, 0.45991E+06, 0.66865E-04, 0.66865E-04, 0.83566E+00, 0.22405E+00, 0.15955E+04, 0.37711E-02, 0.84249E-03, 0.58868E+01, 0.14171E-04, 0.23634E-03, 0.17597E+01, 0.31974E-05, 0.23366E-03, 0.17446E+01, 0.31187E-05, 0.47670E-03, 0.47670E-03, 0.12049E+02, 0.25356E+01, 0.25356E+01, 0.89719E+05, 0.13044E-04, 0.13044E-04, 0.16302E+00, 0.43707E-01, 0.31124E+03, 0.73565E-03, 0.16435E-03, 0.11484E+01, 0.27644E-05, 0.46104E-04, 0.34328E+00, 0.62374E-06, 0.45581E-04, 0.34033E+00, 0.60839E-06, 0.16875E+00, 0.16875E+00, 0.42655E+04, 0.89759E+03, 0.89759E+03, 0.31760E+08, 0.46175E-02, 0.46175E-02, 0.57708E+02, 0.15472E+02, 0.11018E+06, 0.26042E+00, 0.58180E-01, 0.40653E+03, 0.97861E-03, 0.16321E-01, 0.12152E+03, 0.22080E-03, 0.16136E-01, 0.12048E+03, 0.21537E-03, 0.14319E-05, 0.14319E-05, 0.36194E-01, 0.76163E-02, 0.76163E-02, 0.26950E+03, 0.39181E-07, 0.39181E-07, 0.48967E-03, 0.13129E-03, 0.93492E+00, 0.22098E-05, 0.49368E-06, 0.34495E-02, 0.83038E-08, 0.13849E-06, 0.10312E-02, 0.18736E-08, 0.13692E-06, 0.10223E-02, 0.18275E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,328,237,1595,52.603,52.551,364.1986,368.1874,1005.59,172.05,2,1,1,M+2H,M+2H,80,606,0,-34.2,-32.0,0,2492,2448,364.2110553954,368.199194969,BSubL19,100,104,M+2H,2,0,LYYLR,----,0.000302,0.008461,LYYLR,msuPulseA_peaks/BSubL19_100_104_0_364.2110553954_52.577.txt,,0.0415490502466305,1
msuPulseA_peaks/BSubL19_100_104_0_727.41428575873_52.577,Su,LYYLR, 727.414, 1,100, 0.12679E+02,19, 104.000, 0.79955E+02, 0.32549E-01, 0.51179E-02, 0.15294E+01, 0.12281E+00, 0.26217E+00, 0.41527E-02, 0.41527E-02, 0.65057E+01, 0.44181E+01, 0.44181E+01, 0.54854E+04, 0.28612E-03, 0.28612E-03, 0.26282E+00, 0.88695E-01, 0.79379E+02, 0.47915E-02, 0.75559E-03, 0.51142E+00, 0.40022E-04, 0.22668E-03, 0.19112E+00, 0.91572E-05, 0.21581E-03, 0.17922E+00, 0.83993E-05, 0.60180E-03, 0.60180E-03, 0.94280E+00, 0.64026E+00, 0.64026E+00, 0.79493E+03, 0.41464E-04, 0.41464E-04, 0.38087E-01, 0.12854E-01, 0.11503E+02, 0.69437E-03, 0.10950E-03, 0.74114E-01, 0.58000E-05, 0.32849E-04, 0.27697E-01, 0.13270E-05, 0.31274E-04, 0.25972E-01, 0.12172E-05, 0.30271E+00, 0.30271E+00, 0.47423E+03, 0.32205E+03, 0.32205E+03, 0.39985E+06, 0.20856E-01, 0.20856E-01, 0.19158E+02, 0.64653E+01, 0.57863E+04, 0.34927E+00, 0.55078E-01, 0.37279E+02, 0.29174E-02, 0.16523E-01, 0.13932E+02, 0.66751E-03, 0.15731E-01, 0.13064E+02, 0.61226E-03, 0.25795E-04, 0.25795E-04, 0.40410E-01, 0.27443E-01, 0.27443E-01, 0.34072E+02, 0.17772E-05, 0.17772E-05, 0.16325E-02, 0.55093E-03, 0.49307E+00, 0.29762E-04, 0.46934E-05, 0.31767E-02, 0.24860E-06, 0.14080E-05, 0.11872E-02, 0.56880E-07, 0.13405E-05, 0.11132E-02, 0.52172E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,329,238,1596,52.603,52.551,727.3911,735.3674,115.12,18.42,1,1,1,M+H,M+H,80,606,0,-31.9,-31.5,0,12150,2448,727.41428575873,735.39056490593,BSubL19,100,104,M+H,1,0,LYYLR,----,0.000604,0.016921,LYYLR,msuPulseA_peaks/BSubL19_100_104_0_727.41428575873_52.577.txt,,0.0743307448810986,1
msuPulseA_peaks/BSubL20_6_11_0_590.32619903032_7.341,Su,GGTVTR, 590.326, 1,6  , 0.84861E+02,19,  11.000, 0.54955E+02, 0.26286E-01, 0.54989E-02, 0.11258E+01, 0.13112E+00, 0.21062E+00, 0.70611E-02, 0.70611E-02, 0.42154E+01, 0.34349E+02, 0.34349E+02, 0.44363E+04, 0.32723E-03, 0.32723E-03, 0.18785E+00, 0.95483E-01, 0.28840E+03, 0.44068E-02, 0.99458E-03, 0.76807E+00, 0.47524E-04, 0.17062E-03, 0.17957E+00, 0.76037E-05, 0.15358E-03, 0.98789E-01, 0.68487E-05, 0.11158E-02, 0.11158E-02, 0.66615E+00, 0.54281E+01, 0.54281E+01, 0.70106E+03, 0.51711E-04, 0.51711E-04, 0.29686E-01, 0.15089E-01, 0.45575E+02, 0.69639E-03, 0.15717E-03, 0.12138E+00, 0.75101E-05, 0.26963E-04, 0.28376E-01, 0.12016E-05, 0.24270E-04, 0.15611E-01, 0.10823E-05, 0.63380E+00, 0.63380E+00, 0.37837E+03, 0.30831E+04, 0.30831E+04, 0.39820E+06, 0.29372E-01, 0.29372E-01, 0.16862E+02, 0.85705E+01, 0.25887E+05, 0.39555E+00, 0.89273E-01, 0.68942E+02, 0.42658E-02, 0.15315E-01, 0.16118E+02, 0.68250E-03, 0.13785E-01, 0.88673E+01, 0.61474E-03, 0.63605E-04, 0.63605E-04, 0.37971E-01, 0.30941E+00, 0.30941E+00, 0.39961E+02, 0.29476E-05, 0.29476E-05, 0.16922E-02, 0.86009E-03, 0.25978E+01, 0.39695E-04, 0.89589E-05, 0.69186E-02, 0.42809E-06, 0.15369E-05, 0.16175E-02, 0.68492E-07, 0.13834E-05, 0.88987E-03, 0.61691E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,332,2393,7591,7.329,7.353,590.3072,599.2923,36.17,6.35,1,1,1,M+H,M+H,978,3741,0,-32.2,-12.0,0,9302,4772,590.32619903032,599.29951307092,BSubL20,6,11,M+H,1,0,GGTVTR,-----,0.018627,0.005608,GGTVTR,msuPulseA_peaks/BSubL20_6_11_0_590.32619903032_7.341.txt,,0.104318492823728,1
msuPulseA_peaks/BSubL20_23_28_0_329.663938026395_31.1875,Su,GYFGSK, 659.328, 2,23 , 0.60985E+02,19,  28.000, 0.13018E+03, 0.28937E-01, 0.39932E-02, 0.31030E+01, 0.28685E+00, 0.58596E+00, 0.45610E-02, 0.45610E-02, 0.17632E+02, 0.89859E+01, 0.89859E+01, 0.39508E+05, 0.19020E-03, 0.19020E-03, 0.45500E+00, 0.16690E+00, 0.37366E+03, 0.52142E-02, 0.15075E-02, 0.34449E+01, 0.43335E-04, 0.25970E-03, 0.58192E+00, 0.67017E-05, 0.25126E-03, 0.56263E+00, 0.63521E-05, 0.86781E-03, 0.86781E-03, 0.33548E+01, 0.17097E+01, 0.17097E+01, 0.75173E+04, 0.36189E-04, 0.36189E-04, 0.86572E-01, 0.31757E-01, 0.71097E+02, 0.99211E-03, 0.28683E-03, 0.65546E+00, 0.82453E-05, 0.49413E-04, 0.11072E+00, 0.12751E-05, 0.47807E-04, 0.10705E+00, 0.12086E-05, 0.29592E+00, 0.29592E+00, 0.11440E+04, 0.58302E+03, 0.58302E+03, 0.25634E+07, 0.12340E-01, 0.12340E-01, 0.29521E+02, 0.10829E+02, 0.24244E+05, 0.33831E+00, 0.97809E-01, 0.22351E+03, 0.28116E-02, 0.16850E-01, 0.37756E+02, 0.43482E-03, 0.16302E-01, 0.36505E+02, 0.41214E-03, 0.10652E-04, 0.10652E-04, 0.41180E-01, 0.20987E-01, 0.20987E-01, 0.92272E+02, 0.44420E-06, 0.44420E-06, 0.10626E-02, 0.38981E-03, 0.87269E+00, 0.12178E-04, 0.35208E-05, 0.80456E-02, 0.10121E-06, 0.60654E-06, 0.13591E-02, 0.15652E-07, 0.58682E-06, 0.13140E-02, 0.14835E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,333,1060,3639,31.203,31.172,329.6535,333.1453,230.49,42.21,2,1,1,M+2H,M+2H,386,1579,0,-31.7,-24.8,0,1166,1166,329.663938026395,333.153560153295,BSubL20,23,28,M+2H,2,0,GYFGSK,-----,0.052567,0.003222,GYFGSK,msuPulseA_peaks/BSubL20_23_28_0_329.663938026395_31.1875.txt,,0.0846202634334852,1
msuPulseA_peaks/BSubL20_23_28_0_658.32005102072_31.1875,Su,GYFGSK, 658.320, 1,23 , 0.27711E+01,19,  28.000, 0.46955E+02, 0.27750E-01, 0.54296E-02, 0.11846E+01, 0.82306E-01, 0.21700E+00, 0.30708E-02, 0.30708E-02, 0.48244E+01, 0.11657E+01, 0.11657E+01, 0.33265E+04, 0.27646E-03, 0.27646E-03, 0.21395E+00, 0.68102E-01, 0.39696E+02, 0.41013E-02, 0.94689E-03, 0.62393E+00, 0.47701E-04, 0.20282E-03, 0.13985E+00, 0.89944E-05, 0.19734E-03, 0.13814E+00, 0.84614E-05, 0.50766E-03, 0.50766E-03, 0.79755E+00, 0.19272E+00, 0.19272E+00, 0.54993E+03, 0.45703E-04, 0.45703E-04, 0.35369E-01, 0.11258E-01, 0.65625E+01, 0.67801E-03, 0.15654E-03, 0.10315E+00, 0.78859E-05, 0.33529E-04, 0.23119E-01, 0.14869E-05, 0.32623E-04, 0.22836E-01, 0.13988E-05, 0.24469E+00, 0.24469E+00, 0.38442E+03, 0.92890E+02, 0.92890E+02, 0.26507E+06, 0.22029E-01, 0.22029E-01, 0.17048E+02, 0.54266E+01, 0.31631E+04, 0.32680E+00, 0.75451E-01, 0.49717E+02, 0.38010E-02, 0.16161E-01, 0.11143E+02, 0.71670E-03, 0.15724E-01, 0.11007E+02, 0.67423E-03, 0.23653E-04, 0.23653E-04, 0.37159E-01, 0.89791E-02, 0.89791E-02, 0.25622E+02, 0.21294E-05, 0.21294E-05, 0.16479E-02, 0.52455E-03, 0.30576E+00, 0.31590E-04, 0.72934E-05, 0.48058E-02, 0.36742E-06, 0.15622E-05, 0.10772E-02, 0.69279E-07, 0.15200E-05, 0.10640E-02, 0.65173E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,334,1061,3640,31.203,31.172,658.3005,665.2805,84.72,15.80,1,1,1,M+H,M+H,386,1579,0,-29.7,-28.3,0,10789,1166,658.32005102072,665.29929527452,BSubL20,23,28,M+H,1,0,GYFGSK,-----,0.105134,0.006445,GYFGSK,msuPulseA_peaks/BSubL20_23_28_0_658.32005102072_31.1875.txt,,0.0649661458703329,1
