isofile,isoprotein,isopep,mw,isoz_charge,tim,chisq,symb,mz,B,OFF,GW,AMP_U,AMP_L,AMP_S,FRC_NX,avg_wr1A,avg_wr2A,avg_wr3A,avg_wr4A,avavg_wr6A,avg_wr7A,avg_wr8A,avg_wr9A,avg_wr10A,avg_wr11A,avg_wr12A,avg_wr13A,avg_wr14A,avg_wr15A,avg_wr16A,avg_wr17A,avg_wr18A,avg_wr19A,avg_wr20A,avg_wr21A,avg_wr1B,avg_wr2B,avg_wr3B,avg_wr4B,avavg_wr6B,avg_wr7B,avg_wr8B,avg_wr9B,avg_wr10B,avg_wr11B,avg_wr12B,avg_wr13B,avg_wr14B,avg_wr15B,avg_wr16B,avg_wr17B,avg_wr18B,avg_wr19B,avg_wr20B,avg_wr21B,avg_wr1C,avg_wr2C,avg_wr3C,avg_wr4C,avavg_wr6C,avg_wr7C,avg_wr8C,avg_wr9C,avg_wr10C,avg_wr11C,avg_wr12C,avg_wr13C,avg_wr14C,avg_wr15C,avg_wr16C,avg_wr17C,avg_wr18C,avg_wr19C,avg_wr20C,avg_wr21C,avg_wr1D,avg_wr2D,avg_wr3D,avg_wr4D,avavg_wr6D,avg_wr7D,avg_wr8D,avg_wr9D,avg_wr10D,avg_wr11D,avg_wr12D,avg_wr13D,avg_wr14D,avg_wr15D,avg_wr16D,avg_wr17D,avg_wr18D,avg_wr19D,avg_wr20D,avg_wr21D,avg_wr1E,avg_wr2E,avg_wr3E,avg_wr4E,avavg_wr6E,avg_wr7E,avg_wr8E,avg_wr9E,avg_wr10E,avg_wr11E,avg_wr12E,avg_wr13E,avg_wr14E,avg_wr15E,avg_wr16E,avg_wr17E,avg_wr18E,avg_wr19E,avg_wr20E,avg_wr21E,isoid,ailid_n14,ailid_n15,rt_n14,rt_n15,mz_n14,mz_n15,abundance_n14,abundance_n15,ailcharge,pks_multimer_n14,pks_multimer_n15,pks_ailiontype_n14,pks_ailiontype_n15,pks_featureid_n14,pks_featureid_n15,matchmode,ppm_n14,ppm_n15,sampleid,digestionid,digestpepid,n14mass,n15mass,protein,startres,endres,iontype,charge,missed,seq,mod,n14prox,n15prox,seqmod,file,comment,frac_lab,display_flag
msuPulseD_peaks/BSubS05_89_112_0_1141.13733260498_73.1265,Su,FGAGNILLKPASEGTGVIAGGPVR,2282.274, 2,89 , 0.56259E+00,19, 112.000, 0.55727E+02, 0.80965E-01, 0.18458E-02, 0.57608E+00, 0.81455E-01, 0.54753E+00, 0.32794E+00, 0.70382E-02, 0.70382E-02, 0.38122E+01, 0.88665E+00, 0.88665E+00, 0.58019E+03, 0.89490E-03, 0.89490E-03, 0.35357E+00, 0.11576E+00, 0.16379E+02, 0.12471E-01, 0.32834E-02, 0.48133E+00, 0.34766E-03, 0.60081E-03, 0.91439E-01, 0.55723E-04, 0.56743E-03, 0.87831E-01, 0.50862E-04, 0.31591E-03, 0.31591E-03, 0.17111E+00, 0.39797E-01, 0.39797E-01, 0.26042E+02, 0.40168E-04, 0.40168E-04, 0.15870E-01, 0.51957E-02, 0.73519E+00, 0.55977E-03, 0.14738E-03, 0.21605E-01, 0.15605E-04, 0.26967E-04, 0.41042E-02, 0.25012E-05, 0.25469E-04, 0.39423E-02, 0.22830E-05, 0.17975E+00, 0.17975E+00, 0.97362E+02, 0.22645E+02, 0.22645E+02, 0.14818E+05, 0.22855E-01, 0.22855E-01, 0.90301E+01, 0.29564E+01, 0.41832E+03, 0.31851E+00, 0.83857E-01, 0.12293E+02, 0.88792E-02, 0.15345E-01, 0.23353E+01, 0.14232E-02, 0.14492E-01, 0.22432E+01, 0.12990E-02, 0.73176E-04, 0.73176E-04, 0.39636E-01, 0.92185E-02, 0.92185E-02, 0.60322E+01, 0.93043E-05, 0.93043E-05, 0.36761E-02, 0.12035E-02, 0.17030E+00, 0.12966E-03, 0.34137E-04, 0.50044E-02, 0.36147E-05, 0.62466E-05, 0.95069E-03, 0.57936E-06, 0.58995E-05, 0.91318E-03, 0.52881E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,336,53,149,73.150,73.103,1141.1108,1155.5683,14.56,14.97,2,1,1,M+2H,M+2H,19,50,0,-23.3,-22.5,0,17211,2832,1141.13733260498,1155.59433855929,BSubS05,89,112,M+2H,2,0,FGAGNILLKPASEGTGVIAGGPVR,-----------------------,0.032780,0.006056,FGAGNILLKPASEGTGVIAGGPVR,msuPulseD_peaks/BSubS05_89_112_0_1141.13733260498_73.1265.txt,,0.123879337221593,1
msuPulseD_peaks/BSubS05_53_62_0_570.822760887525_32.462,Su,AQEVPEAIRK,1141.645, 2,53 , 0.10312E+01,19,  62.000, 0.45409E+02, 0.38902E-01, 0.29833E-02, 0.40234E+00, 0.85675E-01, 0.38558E+00, 0.36974E+00, 0.76691E-02, 0.76691E-02, 0.33250E+01, 0.15642E+01, 0.15642E+01, 0.60513E+03, 0.88337E-03, 0.88337E-03, 0.28910E+00, 0.10733E+00, 0.20723E+02, 0.10781E-01, 0.29169E-02, 0.55709E+00, 0.26802E-03, 0.50414E-03, 0.91751E-01, 0.43833E-04, 0.46972E-03, 0.84050E-01, 0.39464E-04, 0.56194E-03, 0.56194E-03, 0.24363E+00, 0.11461E+00, 0.11461E+00, 0.44340E+02, 0.64727E-04, 0.64727E-04, 0.21183E-01, 0.78645E-02, 0.15184E+01, 0.78999E-03, 0.21373E-03, 0.40820E-01, 0.19638E-04, 0.36940E-04, 0.67229E-02, 0.32118E-05, 0.34418E-04, 0.61586E-02, 0.28917E-05, 0.25175E+00, 0.25175E+00, 0.10915E+03, 0.51346E+02, 0.51346E+02, 0.19864E+05, 0.28998E-01, 0.28998E-01, 0.94900E+01, 0.35233E+01, 0.68026E+03, 0.35392E+00, 0.95750E-01, 0.18287E+02, 0.87980E-02, 0.16549E-01, 0.30119E+01, 0.14389E-02, 0.15419E-01, 0.27591E+01, 0.12955E-02, 0.96822E-04, 0.96822E-04, 0.41978E-01, 0.19748E-01, 0.19748E-01, 0.76399E+01, 0.11153E-04, 0.11153E-04, 0.36499E-02, 0.13551E-02, 0.26163E+00, 0.13612E-03, 0.36826E-04, 0.70333E-02, 0.33837E-05, 0.63648E-05, 0.11584E-02, 0.55340E-06, 0.59302E-05, 0.10611E-02, 0.49824E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,635,1135,1321,32.496,32.428,570.8099,578.2886,20.18,20.69,2,1,1,M+2H,M+2H,402,471,0,-22.5,-20.6,0,8783,2828,570.822760887525,578.300522588025,BSubS05,53,62,M+2H,2,1,AQEVPEAIRK,---------,0.034374,0.026437,AQEVPEAIRK,msuPulseD_peaks/BSubS05_53_62_0_570.822760887525_32.462.txt,,0.175558128336219,1
msuPulseD_peaks/BSubS05_160_166_0_373.700717457935_66.8435,Su,SVEELLG, 747.401, 2,160, 0.32686E+01,19, 166.000, 0.64227E+02, 0.28741E-01, 0.37489E-02, 0.86112E+00, 0.17647E+00, 0.85766E+00, 0.35230E+00, 0.45138E-02, 0.45138E-02, 0.61620E+01, 0.17521E+01, 0.17521E+01, 0.25620E+04, 0.38476E-03, 0.38476E-03, 0.36662E+00, 0.10900E+00, 0.48458E+02, 0.72787E-02, 0.19393E-02, 0.11137E+01, 0.10975E-03, 0.33000E-03, 0.13721E+00, 0.19634E-04, 0.32044E-03, 0.13485E+00, 0.18623E-04, 0.49677E-03, 0.49677E-03, 0.67815E+00, 0.19283E+00, 0.19283E+00, 0.28196E+03, 0.42344E-04, 0.42344E-04, 0.40348E-01, 0.11996E-01, 0.53330E+01, 0.80105E-03, 0.21343E-03, 0.12257E+00, 0.12078E-04, 0.36318E-04, 0.15100E-01, 0.21608E-05, 0.35266E-04, 0.14841E-01, 0.20496E-05, 0.16393E+00, 0.16393E+00, 0.22379E+03, 0.63632E+02, 0.63632E+02, 0.93047E+05, 0.13974E-01, 0.13974E-01, 0.13315E+02, 0.39588E+01, 0.17599E+04, 0.26435E+00, 0.70432E-01, 0.40449E+02, 0.39857E-02, 0.11985E-01, 0.49830E+01, 0.71306E-03, 0.11638E-01, 0.48976E+01, 0.67636E-03, 0.19479E-04, 0.19479E-04, 0.26592E-01, 0.75611E-02, 0.75611E-02, 0.11056E+02, 0.16604E-05, 0.16604E-05, 0.15821E-02, 0.47040E-03, 0.20912E+00, 0.31411E-04, 0.83690E-05, 0.48063E-02, 0.47360E-06, 0.14241E-05, 0.59210E-03, 0.84729E-07, 0.13828E-05, 0.58195E-03, 0.80368E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,408,1312,1529,66.853,66.834,373.6907,377.1816,38.87,36.26,2,1,1,M+2H,M+2H,468,549,0,-26.8,-23.2,0,2807,2678,373.700717457935,377.190339584835,BSubS05,160,166,M+2H,2,0,SVEELLG,------,0.005617,0.014356,SVEELLG,msuPulseD_peaks/BSubS05_160_166_0_373.700717457935_66.8435.txt,,0.170076812613846,1
msuPulseD_peaks/BSubS05_3_8_0_358.20904401976_18.048,Su,RIDPSK, 716.418, 2,3  , 0.34381E+01,19,   8.000, 0.78409E+02, 0.24740E-01, 0.38704E-02, 0.85333E+00, 0.22666E+00, 0.83681E+00, 0.35548E+00, 0.50788E-02, 0.50788E-02, 0.83265E+01, 0.18234E+01, 0.18234E+01, 0.42681E+04, 0.41731E-03, 0.41731E-03, 0.40689E+00, 0.13582E+00, 0.63434E+02, 0.81794E-02, 0.20963E-02, 0.10531E+01, 0.11438E-03, 0.44127E-03, 0.22619E+00, 0.21563E-04, 0.42751E-03, 0.22238E+00, 0.20211E-04, 0.53187E-03, 0.53187E-03, 0.87199E+00, 0.19096E+00, 0.19096E+00, 0.44698E+03, 0.43703E-04, 0.43703E-04, 0.42611E-01, 0.14224E-01, 0.66431E+01, 0.85658E-03, 0.21954E-03, 0.11028E+00, 0.11978E-04, 0.46212E-04, 0.23688E-01, 0.22582E-05, 0.44770E-04, 0.23288E-01, 0.21166E-05, 0.21381E+00, 0.21381E+00, 0.35054E+03, 0.76765E+02, 0.76765E+02, 0.17968E+06, 0.17568E-01, 0.17568E-01, 0.17130E+02, 0.57180E+01, 0.26705E+04, 0.34435E+00, 0.88253E-01, 0.44333E+02, 0.48153E-02, 0.18577E-01, 0.95225E+01, 0.90780E-03, 0.17998E-01, 0.93619E+01, 0.85086E-03, 0.27810E-04, 0.27810E-04, 0.45593E-01, 0.99845E-02, 0.99845E-02, 0.23371E+02, 0.22851E-05, 0.22851E-05, 0.22280E-02, 0.74373E-03, 0.34735E+00, 0.44788E-04, 0.11479E-04, 0.57662E-02, 0.62631E-06, 0.24163E-05, 0.12386E-02, 0.11807E-06, 0.23409E-05, 0.12177E-02, 0.11067E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,825,2386,2700,18.073,18.023,358.2011,363.1867,55.71,50.88,2,1,1,M+2H,M+2H,907,1052,0,-22.2,-20.7,0,2253,2253,358.20904401976,363.19421848676,BSubS05,3,8,M+2H,2,1,RIDPSK,-----,0.000845,0.006510,RIDPSK,msuPulseD_peaks/BSubS05_3_8_0_358.20904401976_18.048.txt,,0.209872313632534,1
msuPulseD_peaks/BSubS05_4_14_0_443.573940096587_55.9155,Su,IDPSKLELEER,1330.722, 3,4  , 0.15996E+02,19,  14.000, 0.19450E+03, 0.49169E-01, 0.22540E-02, 0.23047E+01, 0.44332E+00, 0.22922E+01, 0.31682E+00, 0.64712E-02, 0.64712E-02, 0.20591E+02, 0.43867E+01, 0.43867E+01, 0.20089E+05, 0.35244E-03, 0.35244E-03, 0.77563E+00, 0.24765E+00, 0.21078E+03, 0.10913E-01, 0.28562E-02, 0.26019E+01, 0.11681E-03, 0.56364E-03, 0.54988E+00, 0.21231E-04, 0.54278E-03, 0.53922E+00, 0.19892E-04, 0.50319E-03, 0.50319E-03, 0.16011E+01, 0.34110E+00, 0.34110E+00, 0.15621E+04, 0.27405E-04, 0.27405E-04, 0.60311E-01, 0.19257E-01, 0.16390E+02, 0.84860E-03, 0.22209E-03, 0.20231E+00, 0.90829E-05, 0.43828E-04, 0.42758E-01, 0.16509E-05, 0.42205E-04, 0.41929E-01, 0.15467E-05, 0.17662E+00, 0.17662E+00, 0.56200E+03, 0.11972E+03, 0.11972E+03, 0.54828E+06, 0.96193E-02, 0.96193E-02, 0.21169E+02, 0.67592E+01, 0.57529E+04, 0.29786E+00, 0.77955E-01, 0.71012E+02, 0.31881E-02, 0.15383E-01, 0.15008E+02, 0.57946E-03, 0.14814E-01, 0.14717E+02, 0.54290E-03, 0.11512E-04, 0.11512E-04, 0.36632E-01, 0.78037E-02, 0.78037E-02, 0.35738E+02, 0.62699E-06, 0.62699E-06, 0.13798E-02, 0.44057E-03, 0.37498E+00, 0.19415E-04, 0.50812E-05, 0.46286E-02, 0.20780E-06, 0.10027E-05, 0.97823E-03, 0.37770E-07, 0.96559E-06, 0.95926E-03, 0.35387E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,649,832,917,55.937,55.894,443.5627,448.5488,122.17,132.48,3,1,1,M+3H,M+3H,288,318,0,-25.3,-23.0,0,5199,1316,443.573940096587,448.559114563587,BSubS05,4,14,M+3H,3,1,IDPSKLELEER,----------,0.004165,0.007846,IDPSKLELEER,msuPulseD_peaks/BSubS05_4_14_0_443.573940096587_55.9155.txt,,0.1613234255937,1
msuPulseD_peaks/BSubS05_70_88_0_697.05454032644_82.6615,Su,NLIEVPMVGTTIPHEIIGR,2091.163, 3,70 , 0.19484E+02,19,  88.000, 0.23486E+03, 0.77843E-01, 0.17331E-02, 0.41970E+01, 0.62638E+00, 0.15552E+01, 0.32172E+00, 0.51800E-02, 0.51800E-02, 0.25007E+02, 0.43460E+01, 0.43460E+01, 0.41135E+05, 0.28085E-03, 0.28085E-03, 0.76599E+00, 0.24888E+00, 0.32106E+03, 0.98112E-02, 0.25640E-02, 0.30908E+01, 0.99129E-04, 0.55551E-03, 0.91377E+00, 0.17016E-04, 0.54007E-03, 0.90593E+00, 0.15971E-04, 0.37053E-03, 0.37053E-03, 0.17888E+01, 0.31087E+00, 0.31087E+00, 0.29424E+04, 0.20089E-04, 0.20089E-04, 0.54791E-01, 0.17802E-01, 0.22966E+02, 0.70180E-03, 0.18340E-03, 0.22109E+00, 0.70907E-05, 0.39736E-04, 0.65363E-01, 0.12171E-05, 0.38631E-04, 0.64802E-01, 0.11424E-05, 0.16007E+00, 0.16007E+00, 0.77275E+03, 0.13430E+03, 0.13430E+03, 0.12711E+07, 0.86786E-02, 0.86786E-02, 0.23670E+02, 0.76907E+01, 0.99211E+04, 0.30318E+00, 0.79230E-01, 0.95510E+02, 0.30632E-02, 0.17166E-01, 0.28237E+02, 0.52580E-03, 0.16689E-01, 0.27994E+02, 0.49351E-03, 0.99281E-05, 0.99281E-05, 0.47929E-01, 0.83296E-02, 0.83296E-02, 0.78839E+02, 0.53828E-06, 0.53828E-06, 0.14681E-02, 0.47701E-03, 0.61535E+00, 0.18804E-04, 0.49142E-05, 0.59239E-02, 0.18999E-06, 0.10647E-05, 0.17513E-02, 0.32612E-07, 0.10351E-05, 0.17363E-02, 0.30609E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,468,342,1522,82.681,82.642,697.0374,705.3469,142.12,45.10,3,1,1,M+3H,M+3H,117,546,0,-24.6,-23.1,0,11588,1922,697.05454032644,705.363164438107,BSubS05,70,88,M+3H,3,0,NLIEVPMVGTTIPHEIIGR,------------------,0.002465,0.004340,NLIEVPMVGTTIPHEIIGR,msuPulseD_peaks/BSubS05_70_88_0_697.05454032644_82.6615.txt,,0.129863290887303,1
msuPulseD_peaks/BSubS05_53_61_0_506.775279380525_42.2465,Su,AQEVPEAIR,1013.550, 2,53 , 0.22572E+02,19,  61.000, 0.16336E+03, 0.35746E-01, 0.31553E-02, 0.31756E+01, 0.53513E+00, 0.31734E+01, 0.33906E+00, 0.38573E-02, 0.38573E-02, 0.19134E+02, 0.38789E+01, 0.38789E+01, 0.23449E+05, 0.20364E-03, 0.20364E-03, 0.62740E+00, 0.17134E+00, 0.20858E+03, 0.66436E-02, 0.15187E-02, 0.22353E+01, 0.52251E-04, 0.32855E-03, 0.40264E+00, 0.10773E-04, 0.32110E-03, 0.39740E+00, 0.10292E-04, 0.36290E-03, 0.36290E-03, 0.18002E+01, 0.36494E+00, 0.36494E+00, 0.22061E+04, 0.19159E-04, 0.19159E-04, 0.59028E-01, 0.16121E-01, 0.19624E+02, 0.62505E-03, 0.14289E-03, 0.21030E+00, 0.49159E-05, 0.30911E-04, 0.37882E-01, 0.10136E-05, 0.30210E-04, 0.37389E-01, 0.96829E-06, 0.15423E+00, 0.15423E+00, 0.76509E+03, 0.15510E+03, 0.15510E+03, 0.93761E+06, 0.81425E-02, 0.81425E-02, 0.25087E+02, 0.68512E+01, 0.83401E+04, 0.26565E+00, 0.60726E-01, 0.89379E+02, 0.20893E-02, 0.13137E-01, 0.16100E+02, 0.43076E-03, 0.12839E-01, 0.15890E+02, 0.41152E-03, 0.59418E-05, 0.59418E-05, 0.29475E-01, 0.59752E-02, 0.59752E-02, 0.36121E+02, 0.31369E-06, 0.31369E-06, 0.96646E-03, 0.26394E-03, 0.32130E+00, 0.10234E-04, 0.23395E-05, 0.34433E-02, 0.80488E-07, 0.50611E-06, 0.62024E-03, 0.16595E-07, 0.49463E-06, 0.61217E-03, 0.15854E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,382,1067,1280,42.268,42.225,506.7636,513.2443,151.05,142.55,2,1,1,M+2H,M+2H,376,456,0,-23.0,-22.8,0,7093,1540,506.775279380525,513.256006187625,BSubS05,53,61,M+2H,2,0,AQEVPEAIR,--------,0.008879,0.004140,AQEVPEAIR,msuPulseD_peaks/BSubS05_53_61_0_506.775279380525_42.2465.txt,,0.144211516332366,1
msuPulseD_peaks/BSubS05_139_148_0_530.30641233222_62.3985,Su,ATLQGLSELK,1060.613, 2,139, 0.29133E+02,19, 148.000, 0.23023E+03, 0.41237E-01, 0.30720E-02, 0.35611E+01, 0.59403E+00, 0.34424E+01, 0.37241E+00, 0.43712E-02, 0.43712E-02, 0.22596E+02, 0.46255E+01, 0.46255E+01, 0.28806E+05, 0.21363E-03, 0.21363E-03, 0.72896E+00, 0.20316E+00, 0.25636E+03, 0.76698E-02, 0.18074E-02, 0.27456E+01, 0.61204E-04, 0.35847E-03, 0.45700E+00, 0.11565E-04, 0.34825E-03, 0.44935E+00, 0.10962E-04, 0.39264E-03, 0.39264E-03, 0.20297E+01, 0.41549E+00, 0.41549E+00, 0.25875E+04, 0.19190E-04, 0.19190E-04, 0.65479E-01, 0.18249E-01, 0.23027E+02, 0.68894E-03, 0.16235E-03, 0.24662E+00, 0.54977E-05, 0.32200E-04, 0.41050E-01, 0.10388E-05, 0.31282E-04, 0.40363E-01, 0.98470E-06, 0.15745E+00, 0.15745E+00, 0.81389E+03, 0.16661E+03, 0.16661E+03, 0.10376E+07, 0.76951E-02, 0.76951E-02, 0.26257E+02, 0.73177E+01, 0.92339E+04, 0.27627E+00, 0.65102E-01, 0.98895E+02, 0.22046E-02, 0.12912E-01, 0.16461E+02, 0.41656E-03, 0.12544E-01, 0.16186E+02, 0.39486E-03, 0.57697E-05, 0.57697E-05, 0.29825E-01, 0.61054E-02, 0.61054E-02, 0.38022E+02, 0.28198E-06, 0.28198E-06, 0.96219E-03, 0.26815E-03, 0.33837E+00, 0.10124E-04, 0.23857E-05, 0.36240E-02, 0.80785E-07, 0.47316E-06, 0.60321E-03, 0.15265E-07, 0.45967E-06, 0.59311E-03, 0.14470E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,131,1148,1245,62.408,62.389,530.2928,536.2755,128.05,129.17,2,1,1,M+2H,M+2H,406,442,0,-25.7,-24.5,0,7708,2111,530.30641233222,536.28862169262,BSubS05,139,148,M+2H,2,0,ATLQGLSELK,---------,0.009945,0.006510,ATLQGLSELK,msuPulseD_peaks/BSubS05_139_148_0_530.30641233222_62.3985.txt,,0.142963036054227,1
msuPulseD_peaks/BSubS05_127_138_0_651.845910172235_66.031,Su,SLGSNTPINMIR,1303.691, 2,127, 0.48544E+02,19, 138.000, 0.26636E+03, 0.48584E-01, 0.26940E-02, 0.39522E+01, 0.66267E+00, 0.39806E+01, 0.32469E+00, 0.63791E-02, 0.63791E-02, 0.32230E+02, 0.83788E+01, 0.83788E+01, 0.65574E+05, 0.26914E-03, 0.26914E-03, 0.88012E+00, 0.28603E+00, 0.48009E+03, 0.96014E-02, 0.21274E-02, 0.34592E+01, 0.70183E-04, 0.55578E-03, 0.11307E+01, 0.15177E-04, 0.53432E-03, 0.11054E+01, 0.14188E-04, 0.44390E-03, 0.44390E-03, 0.22428E+01, 0.58305E+00, 0.58305E+00, 0.45631E+04, 0.18729E-04, 0.18729E-04, 0.61244E-01, 0.19904E-01, 0.33408E+02, 0.66813E-03, 0.14804E-03, 0.24071E+00, 0.48838E-05, 0.38675E-04, 0.78685E-01, 0.10561E-05, 0.37182E-04, 0.76922E-01, 0.98727E-06, 0.20730E+00, 0.20730E+00, 0.10474E+04, 0.27228E+03, 0.27228E+03, 0.21309E+07, 0.87463E-02, 0.87463E-02, 0.28601E+02, 0.92949E+01, 0.15602E+05, 0.31201E+00, 0.69134E-01, 0.11241E+03, 0.22807E-02, 0.18061E-01, 0.36746E+02, 0.49319E-03, 0.17364E-01, 0.35923E+02, 0.46105E-03, 0.82115E-05, 0.82115E-05, 0.41488E-01, 0.10785E-01, 0.10785E-01, 0.84409E+02, 0.34645E-06, 0.34645E-06, 0.11329E-02, 0.36818E-03, 0.61799E+00, 0.12359E-04, 0.27385E-05, 0.44527E-02, 0.90342E-07, 0.71541E-06, 0.14555E-02, 0.19536E-07, 0.68780E-06, 0.14229E-02, 0.18263E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,674,794,1045,66.057,66.005,651.8289,660.3043,161.43,141.78,2,1,1,M+2H,M+2H,274,367,0,-26.1,-24.8,0,10672,1053,651.845910172235,660.320706766135,BSubS05,127,138,M+2H,2,0,SLGSNTPINMIR,-----------,0.003262,0.031561,SLGSNTPINMIR,msuPulseD_peaks/BSubS05_127_138_0_651.845910172235_66.031.txt,,0.143594510787953,1
msuPulseD_peaks/BSubS05_89_112_0_761.094163414013_73.1265,Su,FGAGNILLKPASEGTGVIAGGPVR,2283.282, 3,89 , 0.88558E+02,19, 112.000, 0.44205E+03, 0.81515E-01, 0.16411E-02, 0.72292E+01, 0.95932E+00, 0.69284E+01, 0.33438E+00, 0.69567E-02, 0.69567E-02, 0.73980E+02, 0.11839E+02, 0.11839E+02, 0.22436E+06, 0.25266E-03, 0.25266E-03, 0.15819E+01, 0.49341E+00, 0.12250E+04, 0.13139E-01, 0.36118E-02, 0.81849E+01, 0.99729E-04, 0.98902E-03, 0.29994E+01, 0.21148E-04, 0.96814E-03, 0.29765E+01, 0.20196E-04, 0.35447E-03, 0.35447E-03, 0.37696E+01, 0.60324E+00, 0.60324E+00, 0.11432E+05, 0.12874E-04, 0.12874E-04, 0.80603E-01, 0.25141E-01, 0.62420E+02, 0.66948E-03, 0.18403E-03, 0.41705E+00, 0.50816E-05, 0.50394E-04, 0.15283E+00, 0.10776E-05, 0.49330E-04, 0.15166E+00, 0.10290E-05, 0.16483E+00, 0.16483E+00, 0.17528E+04, 0.28051E+03, 0.28051E+03, 0.53159E+07, 0.59865E-02, 0.59865E-02, 0.37481E+02, 0.11691E+02, 0.29025E+05, 0.31131E+00, 0.85576E-01, 0.19393E+03, 0.23629E-02, 0.23433E-01, 0.71067E+02, 0.50106E-03, 0.22938E-01, 0.70523E+02, 0.47851E-03, 0.48731E-05, 0.48731E-05, 0.51823E-01, 0.82932E-02, 0.82932E-02, 0.15717E+03, 0.17699E-06, 0.17699E-06, 0.11081E-02, 0.34563E-03, 0.85814E+00, 0.92038E-05, 0.25301E-05, 0.57335E-02, 0.69860E-07, 0.69280E-06, 0.21011E-02, 0.14814E-07, 0.67818E-06, 0.20850E-02, 0.14147E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,710,52,148,73.150,73.103,761.0738,770.7151,172.63,175.45,3,1,1,M+3H,M+3H,19,50,0,-26.8,-22.1,0,12731,2832,761.094163414013,770.732167383547,BSubS05,89,112,M+3H,3,0,FGAGNILLKPASEGTGVIAGGPVR,-----------------------,0.021853,0.004037,FGAGNILLKPASEGTGVIAGGPVR,msuPulseD_peaks/BSubS05_89_112_0_761.094163414013_73.1265.txt,,0.117154259866252,1
